id,userid,total,created
91635,18930,889,14/10/2017 11:16
91642,57810,14861,14/10/2017 11:19
91649,60217,0,14/10/2017 11:24
91656,27463,2576,14/10/2017 11:30
91663,57416,0,14/10/2017 11:36
91670,8821,3724,14/10/2017 11:42
91677,17093,4305,14/10/2017 11:48
91684,6162,0,14/10/2017 11:50
91691,48888,4340,14/10/2017 11:58
91698,46634,2450,14/10/2017 12:03
91705,59936,0,14/10/2017 12:07
91712,28994,0,14/10/2017 12:13
91719,60656,0,14/10/2017 12:21
91726,8821,2954,14/10/2017 12:37
91733,20518,0,14/10/2017 12:41
91740,42212,2576,14/10/2017 12:52
91747,59884,3129,14/10/2017 12:59
91754,21958,2793,14/10/2017 13:08
91761,20049,3458,14/10/2017 13:13
91768,57299,2058,14/10/2017 13:17
91775,58512,0,14/10/2017 13:24
91782,41569,4494,14/10/2017 13:29
91789,16158,2478,14/10/2017 13:35
91796,38287,3178,14/10/2017 13:42
91803,7895,24150,14/10/2017 13:55
91810,58605,2429,14/10/2017 14:03
91817,18899,2170,14/10/2017 14:08
91824,38049,4158,14/10/2017 14:11
91831,60020,5845,14/10/2017 14:14
91838,58056,3731,14/10/2017 14:24
91845,8504,2646,14/10/2017 14:29
91852,1011,2429,14/10/2017 14:34
91859,57768,1953,14/10/2017 14:42
91866,9547,2576,14/10/2017 14:47
91873,44947,1750,14/10/2017 14:51
91880,12183,2450,14/10/2017 14:57
91887,24959,0,14/10/2017 15:06
91894,53301,2429,14/10/2017 15:10
91901,16107,3178,14/10/2017 15:12
91908,53740,2758,14/10/2017 15:17
91915,8979,889,14/10/2017 15:22
91922,42858,3479,14/10/2017 15:26
91929,13892,2975,14/10/2017 15:28
91936,19900,5040,14/10/2017 15:35
91943,4533,3150,14/10/2017 15:39
91950,10136,3290,14/10/2017 15:45
91957,3644,4200,14/10/2017 15:48
91964,43597,2576,14/10/2017 15:53
91971,6117,7350,14/10/2017 15:58
91978,8857,9786,14/10/2017 16:05
91985,60449,3178,14/10/2017 16:12
91992,25223,2135,14/10/2017 16:15
91999,56412,2450,14/10/2017 16:23
92006,29175,3150,14/10/2017 16:31
92013,32747,4494,14/10/2017 16:35
92020,428,4725,14/10/2017 16:40
92027,20178,4025,14/10/2017 16:43
92034,53542,3836,14/10/2017 16:50
92041,52570,2114,14/10/2017 16:59
92048,52570,3178,14/10/2017 17:03
92055,33041,3024,14/10/2017 17:13
92062,25490,1862,14/10/2017 17:19
92069,54402,3234,14/10/2017 17:31
92076,25861,6993,14/10/2017 17:44
92083,8369,1897,14/10/2017 17:48
92090,30072,2940,14/10/2017 17:54
92097,6312,2324,14/10/2017 17:58
92104,35235,1841,14/10/2017 18:07
92111,32129,441,14/10/2017 18:09
92118,9480,1988,14/10/2017 18:20
92125,20406,2345,14/10/2017 18:22
92132,9106,1988,14/10/2017 18:36
92139,36237,4760,14/10/2017 18:46
92146,20510,644,14/10/2017 18:53
92153,53206,1344,14/10/2017 19:01
92160,57537,0,14/10/2017 19:15
92167,8821,1750,14/10/2017 19:21
92174,56989,0,14/10/2017 19:28
92181,19900,2688,14/10/2017 19:32
92188,27463,2660,14/10/2017 19:39
92195,42692,1554,14/10/2017 19:46
92202,120,1862,14/10/2017 19:57
92209,57299,3332,14/10/2017 20:02
92216,859,7420,14/10/2017 20:12
92223,42692,1554,14/10/2017 20:19
92230,54983,7329,14/10/2017 20:35
92237,28148,5586,14/10/2017 20:38
92244,47021,2919,14/10/2017 20:47
92251,6325,20916,14/10/2017 20:53
92258,25884,5033,14/10/2017 21:04
92265,8865,3311,14/10/2017 21:16
92272,57611,0,14/10/2017 21:23
92279,22331,2646,14/10/2017 21:34
92286,24865,2800,14/10/2017 21:48
92293,35948,0,14/10/2017 21:55
92300,32129,2863,14/10/2017 21:59
92307,13843,1750,14/10/2017 22:08
92314,55550,0,14/10/2017 22:16
92321,1809,2135,14/10/2017 22:21
92328,35320,1253,14/10/2017 22:25
92335,5172,0,14/10/2017 22:35
92342,7018,3178,14/10/2017 22:41
92349,53825,3416,14/10/2017 22:45
92356,24779,0,14/10/2017 22:51
92363,28073,3913,14/10/2017 22:56
92370,52244,1589,14/10/2017 23:04
92377,61095,0,14/10/2017 23:10
92384,57381,3836,14/10/2017 23:20
92391,11188,4851,14/10/2017 23:25
92398,57338,3129,14/10/2017 23:28
92405,60110,1932,14/10/2017 23:31
92412,17166,6993,14/10/2017 23:40
92419,41940,4725,14/10/2017 23:45
92426,61045,2793,14/10/2017 23:51
92433,8530,1512,14/10/2017 23:56
92440,27463,3297,15/10/2017 00:02
92447,19116,2289,15/10/2017 00:05
92454,42858,1988,15/10/2017 00:09
92461,52832,2723,15/10/2017 00:15
92468,57248,3150,15/10/2017 00:22
92475,55226,994,15/10/2017 00:33
92482,61178,0,15/10/2017 00:45
92489,31580,2114,15/10/2017 00:50
92496,8363,6776,15/10/2017 01:18
92503,34445,1512,15/10/2017 01:26
92510,59866,0,15/10/2017 02:09
92517,13257,476,15/10/2017 03:54
92524,57481,2051,15/10/2017 06:34
92531,58680,0,15/10/2017 07:16
92538,52444,2387,15/10/2017 08:18
92545,53389,2450,15/10/2017 08:37
92552,17104,3178,15/10/2017 08:48
92559,4532,2632,15/10/2017 09:04
92566,2352,4732,15/10/2017 09:24
92573,35107,3675,15/10/2017 09:35
92580,33281,3675,15/10/2017 09:43
92587,54217,0,15/10/2017 09:52
92594,54682,4501,15/10/2017 10:03
92601,33086,6356,15/10/2017 10:13
92608,9352,7910,15/10/2017 10:23
92615,54975,1750,15/10/2017 10:31
92622,40627,2408,15/10/2017 10:40
92629,608,2758,15/10/2017 10:47
92636,51104,0,15/10/2017 10:53
92643,37854,3024,15/10/2017 10:58
92650,17317,2198,15/10/2017 11:05
92657,35620,2954,15/10/2017 11:10
92664,13901,6356,15/10/2017 11:17
92671,60714,1750,15/10/2017 11:25
92678,3497,1540,15/10/2017 11:32
92685,58399,1575,15/10/2017 11:36
92692,1476,2037,15/10/2017 11:40
92699,23910,616,15/10/2017 11:44
92706,59647,2387,15/10/2017 11:47
92713,61296,8050,15/10/2017 11:55
92720,40627,5740,15/10/2017 12:01
92727,44917,0,15/10/2017 12:05
92734,59564,3129,15/10/2017 12:14
92741,15355,2114,15/10/2017 12:17
92748,46216,1477,15/10/2017 12:21
92755,35620,5908,15/10/2017 12:26
92762,608,3087,15/10/2017 12:30
92769,8369,23688,15/10/2017 12:35
92776,42372,4725,15/10/2017 12:40
92783,13901,3031,15/10/2017 12:46
92790,40938,1841,15/10/2017 12:52
92797,59066,6006,15/10/2017 12:56
92804,49300,4340,15/10/2017 13:11
92811,60914,0,15/10/2017 13:17
92818,42372,6300,15/10/2017 13:28
92825,4408,3080,15/10/2017 13:32
92832,55174,2660,15/10/2017 13:36
92839,60514,0,15/10/2017 13:45
92846,25490,3010,15/10/2017 13:50
92853,12209,2002,15/10/2017 13:54
92860,22247,2758,15/10/2017 14:00
92867,22691,7588,15/10/2017 14:05
92874,626,5180,15/10/2017 14:08
92881,26189,2954,15/10/2017 14:13
92888,6071,2632,15/10/2017 14:17
92895,22691,2429,15/10/2017 14:25
92902,46387,2205,15/10/2017 14:29
92909,22691,0,15/10/2017 14:34
92916,54704,1295,15/10/2017 14:39
92923,4794,5880,15/10/2017 14:48
92930,24288,1841,15/10/2017 14:54
92937,14793,0,15/10/2017 14:59
92944,61427,2793,15/10/2017 15:04
92951,60640,1764,15/10/2017 15:07
92958,22250,0,15/10/2017 15:10
92965,51886,2065,15/10/2017 15:11
92972,19303,2289,15/10/2017 15:15
92979,15711,12271,15/10/2017 15:18
92986,56384,8617,15/10/2017 15:23
92993,12209,2142,15/10/2017 15:27
93000,12209,4788,15/10/2017 15:33
93007,40663,2247,15/10/2017 15:37
93014,46010,3969,15/10/2017 15:40
93021,9981,1939,15/10/2017 15:44
93028,48888,1603,15/10/2017 15:47
93035,58822,3493,15/10/2017 15:50
93042,59863,0,15/10/2017 15:55
93049,9106,4900,15/10/2017 16:02
93056,25858,3087,15/10/2017 16:06
93063,25858,3640,15/10/2017 16:10
93070,52821,1708,15/10/2017 16:15
93077,61512,6356,15/10/2017 16:21
93084,25884,3010,15/10/2017 16:27
93091,8865,4494,15/10/2017 16:32
93098,8817,14000,15/10/2017 16:37
93105,44917,6034,15/10/2017 16:39
93112,61408,3024,15/10/2017 16:46
93119,60172,2450,15/10/2017 16:55
93126,25224,1120,15/10/2017 17:05
93133,61527,3563,15/10/2017 17:10
93140,40627,1435,15/10/2017 17:12
93147,31,0,15/10/2017 17:18
93154,58555,2800,15/10/2017 17:27
93161,13719,0,15/10/2017 17:32
93168,13442,3486,15/10/2017 17:36
93175,18554,2765,15/10/2017 17:42
93182,19008,2786,15/10/2017 17:48
93189,8616,2205,15/10/2017 17:55
93196,61585,0,15/10/2017 18:02
93203,57537,0,15/10/2017 18:09
93210,51728,889,15/10/2017 18:18
93217,24788,742,15/10/2017 18:25
93224,19248,4263,15/10/2017 18:32
93231,48489,8022,15/10/2017 18:38
93238,61455,0,15/10/2017 18:41
93245,12417,5572,15/10/2017 18:48
93252,54572,1939,15/10/2017 18:54
93259,9016,4025,15/10/2017 19:03
93266,6117,2786,15/10/2017 19:11
93273,50249,2793,15/10/2017 19:19
93280,58500,8526,15/10/2017 19:27
93287,30787,2170,15/10/2017 19:38
93294,24984,1512,15/10/2017 19:42
93301,61088,2786,15/10/2017 19:46
93308,60339,2597,15/10/2017 19:58
93315,23082,959,15/10/2017 20:03
93322,22590,1512,15/10/2017 20:14
93329,61373,0,15/10/2017 20:22
93336,51040,1330,15/10/2017 20:28
93343,61431,0,15/10/2017 20:38
93350,42330,0,15/10/2017 20:50
93357,47370,2170,15/10/2017 20:59
93364,12280,1799,15/10/2017 21:10
93371,35862,2478,15/10/2017 21:21
93378,44766,2709,15/10/2017 21:26
93385,44766,2709,15/10/2017 21:38
93392,33302,3486,15/10/2017 21:46
93399,45451,5075,15/10/2017 21:54
93406,9356,4494,15/10/2017 21:57
93413,59101,3024,15/10/2017 22:00
93420,27766,7784,15/10/2017 22:11
93427,416,6356,15/10/2017 22:16
93434,33360,1932,15/10/2017 22:25
93441,58816,3024,15/10/2017 22:28
93448,14222,2443,15/10/2017 22:32
93455,61706,0,15/10/2017 22:37
93462,293,1841,15/10/2017 22:43
93469,26411,2317,15/10/2017 22:46
93476,28148,11431,15/10/2017 22:52
93483,28148,6993,15/10/2017 22:59
93490,61093,2289,15/10/2017 23:08
93497,24419,3563,15/10/2017 23:12
93504,25858,6195,15/10/2017 23:18
93511,32653,0,15/10/2017 23:23
93518,23082,2142,15/10/2017 23:28
93525,31597,6608,15/10/2017 23:32
93532,35047,3024,15/10/2017 23:38
93539,60888,2205,15/10/2017 23:45
93546,19116,6580,15/10/2017 23:49
93553,6195,2289,15/10/2017 23:54
93560,19116,2982,16/10/2017 00:00
93567,49980,4760,16/10/2017 00:09
93574,61118,0,16/10/2017 00:20
93581,30051,1554,16/10/2017 00:32
93588,1550,1841,16/10/2017 00:46
93595,28850,959,16/10/2017 01:06
93602,26642,3969,16/10/2017 01:14
93609,28850,616,16/10/2017 01:30
93616,27411,0,16/10/2017 02:07
93623,52976,5726,16/10/2017 07:01
93630,4446,2793,16/10/2017 07:31
93637,9016,1540,16/10/2017 08:04
93644,60343,2905,16/10/2017 08:26
93651,58037,1365,16/10/2017 08:34
93658,48297,3150,16/10/2017 08:43
93665,14820,5838,16/10/2017 08:51
93672,61831,0,16/10/2017 09:01
93679,47370,1400,16/10/2017 09:14
93686,32179,1589,16/10/2017 09:25
93693,37854,4494,16/10/2017 09:31
93700,34047,2114,16/10/2017 09:42
93707,28495,7938,16/10/2017 09:52
93714,12985,5775,16/10/2017 09:56
93721,59006,6048,16/10/2017 10:01
93728,61864,0,16/10/2017 10:03
93735,4765,2093,16/10/2017 10:14
93742,61118,5509,16/10/2017 10:20
93749,608,2758,16/10/2017 10:29
93756,19845,1204,16/10/2017 10:34
93763,15837,3129,16/10/2017 10:43
93770,1617,4025,16/10/2017 10:49
93777,6709,3024,16/10/2017 11:04
93784,59439,2933,16/10/2017 11:09
93791,11590,3304,16/10/2017 11:17
93798,32593,1442,16/10/2017 11:25
93805,34343,4025,16/10/2017 11:33
93812,25223,8064,16/10/2017 11:40
93819,46010,7280,16/10/2017 11:46
93826,40938,1841,16/10/2017 11:54
93833,61704,2534,16/10/2017 12:07
93840,11620,0,16/10/2017 12:15
93847,40938,4025,16/10/2017 12:26
93854,218,2660,16/10/2017 12:33
93861,35434,1960,16/10/2017 12:41
93868,29353,4025,16/10/2017 12:45
93875,6375,3108,16/10/2017 12:49
93882,17664,3129,16/10/2017 12:52
93889,33107,2170,16/10/2017 12:57
93896,9759,1330,16/10/2017 13:00
93903,48888,0,16/10/2017 13:10
93910,48888,1400,16/10/2017 13:15
93917,765,6972,16/10/2017 13:26
93924,10297,7665,16/10/2017 13:34
93931,34664,3129,16/10/2017 13:39
93938,736,4256,16/10/2017 13:44
93945,2104,2534,16/10/2017 13:46
93952,27629,2492,16/10/2017 13:51
93959,23861,2870,16/10/2017 13:57
93966,608,8526,16/10/2017 14:03
93973,21362,5292,16/10/2017 14:10
93980,40333,1372,16/10/2017 14:14
93987,60073,2954,16/10/2017 14:22
93994,17664,3129,16/10/2017 14:37
94001,9863,2506,16/10/2017 14:43
94008,22331,4851,16/10/2017 14:50
94015,58665,1260,16/10/2017 14:53
94022,58665,1477,16/10/2017 14:58
94029,34632,2205,16/10/2017 15:00
94036,2440,3024,16/10/2017 15:04
94043,61640,2709,16/10/2017 15:09
94050,56799,1407,16/10/2017 15:12
94057,42858,5236,16/10/2017 15:16
94064,62027,0,16/10/2017 15:23
94071,61829,2590,16/10/2017 15:30
94078,8480,13944,16/10/2017 15:36
94085,26032,2044,16/10/2017 15:39
94092,8480,3024,16/10/2017 15:44
94099,57806,1680,16/10/2017 15:47
94106,59397,2933,16/10/2017 15:51
94113,45964,1435,16/10/2017 16:01
94120,55423,1862,16/10/2017 16:07
94127,34632,2289,16/10/2017 16:11
94134,24288,2674,16/10/2017 16:22
94141,18759,3024,16/10/2017 16:26
94148,8674,0,16/10/2017 16:30
94155,45195,3486,16/10/2017 16:34
94162,58508,3906,16/10/2017 16:37
94169,12060,0,16/10/2017 16:47
94176,45195,3486,16/10/2017 16:51
94183,6927,3304,16/10/2017 17:02
94190,8674,392,16/10/2017 17:09
94197,13208,2534,16/10/2017 17:15
94204,3562,5572,16/10/2017 17:26
94211,60737,1477,16/10/2017 17:35
94218,42434,959,16/10/2017 17:46
94225,64,1036,16/10/2017 17:59
94232,3562,1316,16/10/2017 18:07
94239,3562,0,16/10/2017 18:11
94246,6168,5824,16/10/2017 18:21
94253,13023,5502,16/10/2017 18:29
94260,9935,0,16/10/2017 18:42
94267,1034,3493,16/10/2017 18:49
94274,20668,1554,16/10/2017 18:56
94281,416,2247,16/10/2017 19:13
94288,9066,10185,16/10/2017 19:21
94295,176,2541,16/10/2017 19:28
94302,6375,1932,16/10/2017 19:44
94309,51040,1330,16/10/2017 19:53
94316,59994,840,16/10/2017 20:00
94323,1819,6048,16/10/2017 20:13
94330,4347,2450,16/10/2017 20:29
94337,69,6356,16/10/2017 20:39
94344,31955,5530,16/10/2017 20:54
94351,8955,4025,16/10/2017 20:58
94358,46010,2114,16/10/2017 21:04
94365,58032,1330,16/10/2017 21:13
94372,10136,7938,16/10/2017 21:28
94379,42858,4116,16/10/2017 21:31
94386,7692,2940,16/10/2017 21:40
94393,37586,3129,16/10/2017 21:47
94400,7489,2247,16/10/2017 21:56
94407,58647,2555,16/10/2017 22:19
94414,13049,1470,16/10/2017 22:33
94421,42348,8127,16/10/2017 22:42
94428,59277,3143,16/10/2017 22:55
94435,25544,2646,16/10/2017 22:59
94442,55451,4298,16/10/2017 23:05
94449,26163,3892,16/10/2017 23:16
94456,2248,1295,16/10/2017 23:24
94463,51146,0,16/10/2017 23:37
94470,3305,3878,16/10/2017 23:43
94477,26642,1624,16/10/2017 23:54
94484,37586,2723,17/10/2017 00:07
94491,29161,1694,17/10/2017 00:13
94498,45287,2730,17/10/2017 00:20
94505,46642,2709,17/10/2017 00:38
94512,60975,0,17/10/2017 00:51
94519,61950,0,17/10/2017 01:56
94526,43246,3129,17/10/2017 06:36
94533,13903,2674,17/10/2017 07:25
94540,29704,1736,17/10/2017 07:42
94547,3562,5775,17/10/2017 08:10
94554,28994,6825,17/10/2017 08:27
94561,44947,6160,17/10/2017 08:44
94568,14226,3969,17/10/2017 08:52
94575,33613,4263,17/10/2017 09:03
94582,51219,5348,17/10/2017 09:12
94589,60658,7665,17/10/2017 09:25
94596,48008,13944,17/10/2017 09:35
94603,12369,3871,17/10/2017 09:57
94610,46160,6524,17/10/2017 10:12
94617,8212,0,17/10/2017 10:19
94624,57541,2828,17/10/2017 10:28
94631,9481,0,17/10/2017 10:40
94638,51865,9996,17/10/2017 10:43
94645,54682,9345,17/10/2017 10:50
94652,5999,3024,17/10/2017 10:54
94659,3052,2163,17/10/2017 11:02
94666,17104,8813,17/10/2017 11:18
94673,25862,3486,17/10/2017 11:27
94680,30581,4578,17/10/2017 11:35
94687,12398,3486,17/10/2017 11:43
94694,49649,4410,17/10/2017 11:52
94701,46604,2856,17/10/2017 11:58
94708,15585,5530,17/10/2017 12:04
94715,62070,0,17/10/2017 12:18
94722,60710,1617,17/10/2017 12:28
94729,44016,6244,17/10/2017 12:36
94736,60364,2709,17/10/2017 12:44
94743,57301,2716,17/10/2017 12:48
94750,32464,6489,17/10/2017 13:01
94757,60710,1365,17/10/2017 13:11
94764,27307,2443,17/10/2017 13:18
94771,36273,2205,17/10/2017 13:24
94778,58531,2786,17/10/2017 13:27
94785,260,2870,17/10/2017 13:33
94792,19785,959,17/10/2017 13:38
94799,13901,3178,17/10/2017 13:50
94806,11711,3486,17/10/2017 13:56
94813,61063,1358,17/10/2017 14:13
94820,10760,4648,17/10/2017 14:33
94827,30866,4774,17/10/2017 14:50
94834,52244,1330,17/10/2017 14:55
94841,16737,2618,17/10/2017 15:09
94848,17664,3486,17/10/2017 15:21
94855,55072,2716,17/10/2017 15:29
94862,19652,24976,17/10/2017 15:37
94869,22514,3178,17/10/2017 15:47
94876,34371,3486,17/10/2017 15:56
94883,59025,959,17/10/2017 16:08
94890,608,3878,17/10/2017 16:17
94897,6398,1491,17/10/2017 16:26
94904,26287,2198,17/10/2017 16:38
94911,57496,2954,17/10/2017 16:52
94918,12065,3955,17/10/2017 17:07
94925,13901,6062,17/10/2017 17:20
94932,16594,3157,17/10/2017 17:24
94939,32387,1316,17/10/2017 17:32
94946,15059,1631,17/10/2017 17:37
94953,29209,8393,17/10/2017 17:46
94960,10656,5586,17/10/2017 18:03
94967,17166,2786,17/10/2017 18:14
94974,42255,6615,17/10/2017 18:25
94981,62005,22792,17/10/2017 18:31
94988,30538,2611,17/10/2017 18:42
94995,62005,15750,17/10/2017 18:52
95002,62005,7756,17/10/2017 19:01
95009,13562,2450,17/10/2017 19:14
95016,30538,2583,17/10/2017 19:19
95023,14209,0,17/10/2017 19:29
95030,62005,18333,17/10/2017 19:52
95037,12456,5334,17/10/2017 20:14
95044,6375,3836,17/10/2017 20:27
95051,47682,2443,17/10/2017 20:42
95058,17166,5789,17/10/2017 20:56
95065,6375,6594,17/10/2017 21:05
95072,16484,2254,17/10/2017 21:20
95079,57338,2835,17/10/2017 21:32
95086,27218,3129,17/10/2017 21:48
95093,30538,2387,17/10/2017 22:00
95100,9352,630,17/10/2017 22:11
95107,4934,5236,17/10/2017 22:22
95114,55223,1127,17/10/2017 22:34
95121,60600,2254,17/10/2017 22:53
95128,58238,5880,17/10/2017 23:01
95135,18559,2023,17/10/2017 23:16
95142,15,1470,17/10/2017 23:27
95149,22791,3486,17/10/2017 23:50
95156,33982,4046,18/10/2017 00:03
95163,57248,3031,18/10/2017 00:10
95170,55223,1358,18/10/2017 00:34
95177,27404,1358,18/10/2017 00:48
95184,59650,0,18/10/2017 01:07
95191,32752,2093,18/10/2017 01:48
95198,18559,3227,18/10/2017 04:57
95205,25281,1344,18/10/2017 07:23
95212,9812,2324,18/10/2017 08:12
95219,62355,2793,18/10/2017 08:47
95226,25281,2317,18/10/2017 08:57
95233,16340,3024,18/10/2017 09:07
95240,27277,3486,18/10/2017 09:35
95247,13141,784,18/10/2017 09:48
95254,26578,1659,18/10/2017 09:56
95261,44280,6076,18/10/2017 10:24
95268,35190,1624,18/10/2017 10:35
95275,38620,1568,18/10/2017 10:47
95282,37773,5530,18/10/2017 11:06
95289,57198,2401,18/10/2017 11:12
95296,54682,1862,18/10/2017 11:27
95303,52382,2051,18/10/2017 11:47
95310,41569,6244,18/10/2017 12:03
95317,7469,1050,18/10/2017 12:12
95324,25355,4396,18/10/2017 12:25
95331,27339,2597,18/10/2017 12:42
95338,62076,2198,18/10/2017 12:55
95345,42858,2919,18/10/2017 13:12
95352,15059,4403,18/10/2017 13:22
95359,8865,2835,18/10/2017 13:33
95366,29302,29442,18/10/2017 13:41
95373,6162,0,18/10/2017 13:50
95380,36075,9562,18/10/2017 13:54
95387,27463,2674,18/10/2017 14:11
95394,26578,1568,18/10/2017 14:33
95401,40395,3710,18/10/2017 14:45
95408,11532,1575,18/10/2017 14:56
95415,33996,0,18/10/2017 15:08
95422,7355,1911,18/10/2017 15:19
95429,24288,1617,18/10/2017 15:34
95436,58001,0,18/10/2017 15:48
95443,45032,3752,18/10/2017 16:08
95450,35572,2366,18/10/2017 16:28
95457,26189,2660,18/10/2017 16:35
95464,26189,3731,18/10/2017 16:40
95471,25029,3136,18/10/2017 16:54
95478,47552,1939,18/10/2017 17:00
95485,22436,0,18/10/2017 17:07
95492,8212,61425,18/10/2017 17:14
95499,58508,3290,18/10/2017 17:17
95506,16135,8022,18/10/2017 17:33
95513,61302,2527,18/10/2017 17:42
95520,62005,3528,18/10/2017 17:48
95527,35339,0,18/10/2017 17:56
95534,10136,3374,18/10/2017 18:06
95541,7862,2450,18/10/2017 18:14
95548,11188,2513,18/10/2017 18:18
95555,57744,1659,18/10/2017 18:33
95562,59316,245,18/10/2017 18:48
95569,21263,0,18/10/2017 19:00
95576,54217,0,18/10/2017 19:07
95583,62511,2310,18/10/2017 19:17
95590,62005,7644,18/10/2017 19:29
95597,62005,16380,18/10/2017 19:41
95604,6375,2583,18/10/2017 19:51
95611,59331,1575,18/10/2017 20:12
95618,31414,14322,18/10/2017 20:22
95625,57696,2646,18/10/2017 20:34
95632,55223,2919,18/10/2017 20:58
95639,36469,2786,18/10/2017 21:09
95646,4609,11018,18/10/2017 21:36
95653,9534,3374,18/10/2017 21:47
95660,34515,1372,18/10/2017 21:54
95667,13901,2345,18/10/2017 22:08
95674,40500,3157,18/10/2017 22:20
95681,8480,4977,18/10/2017 22:28
95688,6003,2492,18/10/2017 22:40
95695,57862,2198,18/10/2017 22:48
95702,18559,2828,18/10/2017 22:56
95709,19478,2583,18/10/2017 23:03
95716,29175,2583,18/10/2017 23:10
95723,22314,0,18/10/2017 23:16
95730,8865,2450,18/10/2017 23:27
95737,30825,2478,18/10/2017 23:34
95744,24618,1848,18/10/2017 23:46
95751,26578,2387,18/10/2017 23:59
95758,15369,20972,19/10/2017 00:10
95765,18752,6727,19/10/2017 00:25
95772,28007,2583,19/10/2017 00:42
95779,9935,2709,19/10/2017 00:50
95786,8363,630,19/10/2017 02:00
95793,60688,2786,19/10/2017 03:47
95800,37906,784,19/10/2017 07:36
95807,55451,5418,19/10/2017 08:17
95814,25355,2198,19/10/2017 08:41
95821,17198,2709,19/10/2017 09:14
95828,10770,2464,19/10/2017 09:41
95835,37773,2709,19/10/2017 09:53
95842,62595,0,19/10/2017 10:11
95849,6756,6426,19/10/2017 10:26
